Date,Open,High,Low,Close,Volume,ADJ Close Stock
21-07-2011,386.950005,390.060009,383.900002,387.290012,131633600,50.17712
22-07-2011,388.319996,395.050003,387.749996,393.300003,129182200,50.955772
25-07-2011,390.350002,399.999996,389.619999,398.499989,147451500,51.62948
26-07-2011,399.999996,404.499992,399.679989,403.410007,119145600,52.265619
27-07-2011,400.589996,402.640003,392.14999,392.59,164831100,50.863784
28-07-2011,391.619991,396.989994,388.130005,391.819996,148508500,50.764023
29-07-2011,387.640007,395.150005,384.000004,390.479992,158146100,50.590412
01-08-2011,397.779999,399.500011,392.369995,396.749989,153209000,51.40275
02-08-2011,397.650009,397.900002,388.35001,388.909996,159884900,50.387004
03-08-2011,390.980003,393.549995,382.23999,392.57,183127000,50.861193
04-08-2011,389.410007,391.320011,377.349998,377.369999,217851900,48.891888
05-08-2011,380.440002,383.499992,362.570007,373.620007,301147700,48.40604
08-08-2011,361.689987,367.769993,353.019989,353.210007,285958400,45.76173
09-08-2011,361.299992,374.609989,355.000008,374.010002,270645900,48.456568
10-08-2011,371.14999,374.64999,362.499992,363.690006,219664200,47.119514
11-08-2011,370.519989,375.450008,364.71999,373.700008,185492300,48.416405
12-08-2011,378.069988,379.640011,374.230007,376.98999,132244000,48.842654
15-08-2011,379.629997,384.970013,378.089989,383.410004,115136000,49.674428
16-08-2011,381.52,383.370003,376.060009,380.480003,124687500,49.294818
17-08-2011,382.310005,384.519989,378,380.440002,110515300,49.289636
18-08-2011,370.839996,372.649998,361.370007,366.050007,212858800,47.425275
19-08-2011,362.169998,366.999989,356.000004,356.029991,193972100,46.127086
22-08-2011,364.509998,364.879993,355.089996,356.439987,133828800,46.180205
23-08-2011,360.299995,373.640007,357,373.600006,164208800,48.403449
24-08-2011,373.46999,378.959995,370.599991,376.180012,156566900,48.737713
25-08-2011,365.079998,375.450008,364.999996,373.720009,217836500,48.418997
26-08-2011,371.169991,383.799999,370.799995,383.579994,160369300,49.696452
29-08-2011,388.179993,391.499989,387.999989,389.969994,101317300,50.524337
30-08-2011,388.250008,391.839996,386.209988,389.989994,104480600,50.526929
31-08-2011,390.570007,392.080002,381.860008,384.830009,130646600,49.858403
01-09-2011,385.819992,387.34,380.720009,381.030003,85931300,49.366076
02-09-2011,374.740005,378,371.830006,374.050003,109734800,48.46175
06-09-2011,367.37001,380.330013,366.480003,379.740013,127424500,49.198946
07-09-2011,385.560013,385.599987,382.000011,383.929989,87644200,49.741797
08-09-2011,382.399994,388.609989,382.310005,384.140007,104039600,49.769007
09-09-2011,383.929989,385.999996,375.020012,377.479988,141203300,48.906138
12-09-2011,372.999992,380.880013,371.899994,379.939991,116958100,49.224855
13-09-2011,382.139988,386.209988,380.250011,384.619991,110140100,49.831193
14-09-2011,387.019993,392.209991,385.759991,389.299992,133681100,50.437532
15-09-2011,391.43,393.660011,389.900005,392.959995,104454700,50.911721
16-09-2011,395.540001,400.500008,395.030003,400.500008,174628300,51.888601
19-09-2011,397.000008,413.229992,395.199993,411.630009,205965200,53.330599
20-09-2011,415.250011,422.860012,411.189999,413.449997,193938500,53.566396
21-09-2011,419.639992,421.589996,412.000004,412.140007,151494000,53.396674
22-09-2011,401.030006,409.820007,396.700001,401.820011,242120200,52.05962
23-09-2011,400.280003,406.73999,399.850006,404.299988,136569300,52.380925
26-09-2011,399.859993,403.980007,391.300011,403.170002,203219100,52.234524
27-09-2011,408.729996,409.250008,398.060005,399.260006,158124400,51.727947
28-09-2011,400.189987,403.740002,396.51001,397.009995,107409400,51.436437
29-09-2011,401.919987,402.210007,386.209988,390.570007,162771700,50.602075
30-09-2011,387.119995,388.889996,381.179993,381.319996,136910200,49.403647
03-10-2011,380.369987,382.639999,373.17001,374.600002,167274800,48.533008
04-10-2011,374.569988,381.800007,354.23999,372.500008,308419300,48.260934
05-10-2011,367.860008,379.819988,360.299995,378.249992,196617400,49.005899
06-10-2011,373.330013,384.779995,371.799992,377.369999,203145600,48.891888
07-10-2011,375.780003,377.739994,368.490009,369.799999,133864500,47.911122
10-10-2011,379.090012,388.809994,378.209991,388.809994,110628700,50.374048
11-10-2011,392.57,403.179989,391.499989,400.289989,151421900,51.861391
12-10-2011,407.340004,409.250008,400.139999,402.190006,155571500,52.107557
13-10-2011,404.980003,408.429989,402.849995,408.429989,106546300,52.916006
14-10-2011,416.829994,421.999992,415.270012,421.999992,143341800,54.67413
17-10-2011,421.740013,426.699993,415.939987,419.990013,171511200,54.413718
18-10-2011,421.759987,424.80999,415.990002,422.239998,220400600,54.705225
19-10-2011,401.349987,408.420002,397.799999,398.619991,276014900,51.645027
20-10-2011,399.999996,400.349991,394.210011,395.310009,137317600,51.216187
21-10-2011,398.100006,399.140003,390.750011,392.870007,155311100,50.900062
24-10-2011,396.179989,406.500011,395.399998,405.770008,125534500,52.57138
25-10-2011,405.029991,406.549999,397.37999,397.770012,107606800,51.534904
26-10-2011,401.76001,402.549988,393.150013,400.60001,114076200,51.901557
27-10-2011,407.560009,408.999989,401.889999,404.69001,123666200,52.431456
28-10-2011,403.000011,406.349995,402.509987,404.949989,80710700,52.465139
31-10-2011,402.419998,409.330009,401.050007,404.779999,96375300,52.443115
01-11-2011,397.410004,399.500011,393.220001,396.51001,132947500,51.371659
02-11-2011,400.090012,400.440006,395.110004,397.410004,81837700,51.488262
03-11-2011,399.069988,403.399994,395.359997,403.07,110346600,52.221568
04-11-2011,402.030003,403.439995,399.160004,400.240002,75557300,51.854915
07-11-2011,399.910007,399.999996,396.130001,399.730003,67568900,51.78884
08-11-2011,402.210007,407.999992,401.560005,406.229992,100110500,52.630975
09-11-2011,396.969994,400.890003,394.230011,395.279995,139671000,51.212299
10-11-2011,397.029995,397.209999,382.150002,385.220005,186188100,49.908931
11-11-2011,386.609997,388.700005,380.259998,384.619991,163446500,49.831193
14-11-2011,383.519993,385.249992,378.200005,379.260002,108226300,49.136756
15-11-2011,380.800011,389.499996,379.449993,388.829994,107702700,50.376639
16-11-2011,389.250004,391.140007,384.320011,384.770008,87302600,49.850629
17-11-2011,383.980003,384.57999,375.499996,377.41,119975100,48.89707
18-11-2011,378.919994,379.990005,374.880009,374.94001,92984500,48.577059
21-11-2011,370.400013,371.679989,365.910004,369.009995,111995100,47.808769
22-11-2011,371.02,377.930012,370.939999,376.510006,102255300,48.780467
23-11-2011,374.509987,375.840004,366.880013,366.990002,107067800,47.54706
25-11-2011,368.419994,371.14999,363.320011,363.570004,63690200,47.103966
28-11-2011,372.349991,376.719997,370.329998,376.12001,86603300,48.72994
29-11-2011,375.840004,378.830006,370.200008,373.199997,93963800,48.351624
30-11-2011,381.290009,382.279991,378.300007,382.199989,101484600,49.517659
01-12-2011,382.539997,389.000011,380.749996,387.93,96795300,50.260037
02-12-2011,389.82999,393.629997,388.580002,389.700001,94763900,50.489357
05-12-2011,393.489994,396.410007,390.390003,393.01001,89302500,50.9182
06-12-2011,392.509998,394.629993,389.379993,390.949989,70899500,50.651305
07-12-2011,389.929993,390.940002,386.759987,389.09,76186600,50.410326
08-12-2011,391.450001,395.5,390.23,390.659996,94089100,50.613734
09-12-2011,392.850006,394.039993,391.029991,393.62001,74248300,50.997232
12-12-2011,391.679993,393.89999,389.450008,391.839996,75266800,50.766614
13-12-2011,392.999996,395.399998,387.099995,388.809994,84732200,50.374048
14-12-2011,386.700012,387.380001,377.679993,380.19001,101721900,49.257247
15-12-2011,383.330002,383.739998,378.309994,378.939995,64050000,49.095296
16-12-2011,380.360001,384.149994,379.569996,381.019989,105369600,49.364779
19-12-2011,382.470009,384.85001,380.480003,382.210003,58882600,49.518956
20-12-2011,387.76001,396.099987,387.259998,395.949997,84303800,51.299104
21-12-2011,396.689987,397.299988,392.009987,396.450008,65737000,51.363885
22-12-2011,397.000008,399.12999,396.099987,398.550003,50589700,51.635959
23-12-2011,399.690002,403.590012,399.489998,403.330006,67349800,52.255254
27-12-2011,403.099987,409.090004,403.020012,406.529999,66269000,52.669844
28-12-2011,406.890007,408.250011,401.34,402.640003,57165500,52.165858
29-12-2011,403.399994,405.650005,400.509995,405.120007,53994500,52.487166
30-12-2011,403.51001,406.280006,403.490009,405.000004,44915500,52.471619
03-01-2012,409.399998,412.499989,408.999989,411.23,75555200,53.278774
04-01-2012,410.000011,414.680012,409.279995,413.44001,65005500,53.565102
05-01-2012,414.950005,418.550007,412.670006,418.029995,67817400,54.159778
06-01-2012,419.770008,422.749996,419.220009,422.400002,79573200,54.725955
09-01-2012,425.499992,427.750004,421.349991,421.73,98506100,54.639149
10-01-2012,425.909988,426.000004,421.500008,423.239994,64549100,54.834784
11-01-2012,422.680008,422.849998,419.309998,422.549992,53771200,54.745387
12-01-2012,422.279999,422.900013,418.750011,421.389992,53146800,54.595098
13-01-2012,419.699993,420.449997,418.659996,419.810009,56505400,54.390396
17-01-2012,424.199989,425.98999,422.959988,424.700001,60724300,55.023941
18-01-2012,426.959999,429.46999,426.300011,429.110008,69197800,55.5953
19-01-2012,430.150005,431.370007,426.510002,427.750004,65434600,55.419098
20-01-2012,427.489998,427.500011,419.750008,420.300007,103493600,54.45388
23-01-2012,422.669994,428.449993,422.299999,427.409996,76515600,55.375047
24-01-2012,425.10001,425.10001,419.550003,420.409996,136909500,54.46813
25-01-2012,454.439987,454.449974,443.729996,446.659996,239578500,57.869069
26-01-2012,448.360008,448.789978,443.139996,444.62999,80996300,57.606062
27-01-2012,444.339996,448.480011,443.769997,447.28001,74927300,57.949397
30-01-2012,445.709988,453.900002,445.390007,453.009995,94835300,58.691771
31-01-2012,455.589973,458.240021,453.070023,456.47998,97920900,59.141341
01-02-2012,458.410011,458.989998,455.550026,456.189987,67511500,59.10377
02-02-2012,455.899994,457.169983,453.980003,455.120003,46699100,58.965143
03-02-2012,457.300026,460.000008,455.560013,459.68,71649900,59.555934
06-02-2012,458.379997,464.979988,458.20002,463.969978,62353200,60.111742
07-02-2012,465.250008,469.749977,464.579979,468.830009,79055900,60.741406
08-02-2012,470.500008,476.789978,469.699989,476.680016,101972500,61.758449
09-02-2012,480.760002,496.750008,480.559998,493.170006,221053700,63.894885
10-02-2012,490.960022,497.619987,488.54998,493.419998,157825500,63.927273
13-02-2012,499.529991,503.830009,497.089989,502.600021,129304000,65.116633
14-02-2012,504.659988,509.56002,502.000008,509.459991,115099600,66.005408
15-02-2012,514.259995,526.290016,496.889984,497.669975,376530000,64.477899
16-02-2012,491.500008,504.890007,486.62999,502.209999,236138000,65.066102
17-02-2012,503.109993,507.77002,500.299995,502.12001,133951300,65.054443
21-02-2012,506.880013,514.850021,504.120003,514.850021,151398800,66.703738
22-02-2012,513.079994,515.489983,509.070023,513.039993,120825600,66.469231
23-02-2012,515.079987,517.830009,509.499992,516.389977,142006900,66.903253
24-02-2012,519.669998,522.899979,518.640015,522.409981,103768000,67.683203
27-02-2012,521.309982,528.5,516.280014,525.760017,136895500,68.117232
28-02-2012,527.960014,535.410011,525.850006,535.410011,150096800,69.367481
29-02-2012,541.560005,547.610023,535.700005,542.440025,238002800,70.278286
01-03-2012,548.169983,548.209984,538.769981,544.469978,170817500,70.541286
02-03-2012,544.240013,546.800018,542.519974,545.180008,107928100,70.633277
05-03-2012,545.420013,547.47998,526.000023,533.160027,202281100,69.075974
06-03-2012,523.659996,533.690025,516.219986,530.259987,202559700,68.700246
07-03-2012,536.800003,537.779999,523.299988,530.69001,199630200,68.755959
08-03-2012,534.689995,542.989998,532.120003,541.989975,129114300,70.219978
09-03-2012,544.209999,547.740013,543.110001,545.170021,104729800,70.631983
12-03-2012,548.979988,551.999977,547.000023,551.999977,101820600,71.516869
13-03-2012,557.540024,568.18,555.750023,568.099998,172713800,73.602781
14-03-2012,578.050026,594.719994,575.399979,589.580009,354711000,76.385721
15-03-2012,599.609985,600.009995,578.550011,585.559998,289929500,75.86489
16-03-2012,584.719978,589.199974,577.999985,585.569984,206371900,75.866184
19-03-2012,598.37001,601.769981,589.050011,601.100006,225309000,77.878247
20-03-2012,599.51001,606.899979,591.480026,605.959984,204165500,78.507903
21-03-2012,602.73999,609.650002,601.410027,602.499985,161010500,78.059627
22-03-2012,597.779984,604.499977,595.529999,599.340019,155967700,77.650224
23-03-2012,600.490005,601.799995,594.399986,596.050011,107622200,77.223972
26-03-2012,599.790016,607.150024,595.259979,606.97998,148935500,78.640054
27-03-2012,606.180016,616.280006,606.060013,614.480019,151782400,79.611755
28-03-2012,618.379974,621.450005,610.30999,617.62001,163865100,80.018571
29-03-2012,612.780006,616.560013,607.230026,609.859993,152059600,79.013187
30-03-2012,608.769981,610.559982,597.939987,599.550011,182759500,77.67743
02-04-2012,601.830009,618.769997,600.37999,618.63002,149587900,80.149428
03-04-2012,627.300018,632.209984,622.510002,629.319984,208639900,81.534415
04-04-2012,624.349991,625.859985,617.000023,624.30999,143245200,80.885322
05-04-2012,626.980011,634.660027,623.400009,633.679977,160324500,82.099293
09-04-2012,626.130005,639.840012,625.300026,636.229996,149384200,82.429673
10-04-2012,639.93,644,626.000015,628.440018,222431300,81.420407
11-04-2012,636.199982,636.87001,623.339981,626.20002,174153700,81.130193
12-04-2012,624.999992,631.330017,620.500023,622.769981,153584200,80.685799
13-04-2012,624.109985,624.700012,603.509995,605.22998,214911200,78.413325
16-04-2012,610.059998,610.279976,578.249977,580.13002,262696700,75.161385
17-04-2012,578.93998,610.000023,571.910019,609.699989,256382000,78.992457
18-04-2012,613.720001,620.249977,602.709976,608.340012,238632800,78.816259
19-04-2012,600.219986,604.729996,584.519974,587.439987,208679800,76.108461
20-04-2012,591.379997,594.620018,570.419998,572.980003,257746300,74.235032
23-04-2012,570.610016,576.670021,556.620003,571.699974,241632300,74.069192
24-04-2012,562.609993,567.690002,554.999992,560.280006,269037300,72.589626
25-04-2012,615.639992,617.999992,605.999985,610.000023,226444400,79.031329
26-04-2012,614.269974,614.69001,602.12999,607.699997,134017100,78.733339
27-04-2012,605.069977,606.180016,600.499992,603.000023,101680600,78.124412
30-04-2012,597.800011,598.400024,582.999992,583.979988,126536200,75.660185
01-05-2012,584.900009,596.759987,581.230019,582.130013,152749800,75.420503
02-05-2012,580.239983,587.399986,578.859978,585.97998,106847300,75.919303
03-05-2012,590.499977,591.400024,580.300011,581.819992,97637400,75.380337
04-05-2012,577.080017,578.359993,565.169998,565.25,132498100,73.233536
07-05-2012,561.500008,572.770012,561.229988,569.480003,115029600,73.781574
08-05-2012,569.579979,571.500023,558.730011,568.18,124313000,73.613146
09-05-2012,563.700005,573.980026,560.850006,569.180023,120176000,73.742708
10-05-2012,574.579987,575.87999,568.43998,570.519974,83300000,73.916312
11-05-2012,565.000008,574.470024,564.350006,566.710007,99886500,73.422694
14-05-2012,562.569992,567.510025,557.599998,558.219986,88156600,72.322731
15-05-2012,561.45002,563.219994,551.749985,553.169991,119084000,71.668456
16-05-2012,554.050011,556.890022,541.039993,546.080002,140224000,70.74988
17-05-2012,545.309998,547.500008,530.12001,530.12001,179305000,68.682111
18-05-2012,533.959991,543.409981,522.180016,530.37999,183073100,68.715793
21-05-2012,534.499977,561.540009,534.04998,561.279976,157776500,72.719182
22-05-2012,569.550018,573.879997,552.580017,556.970024,173717600,72.160786
23-05-2012,557.500023,572.800026,553.230019,570.559975,146224400,73.921494
24-05-2012,575.870003,576.499977,561.229988,565.320015,124057500,73.242607
25-05-2012,564.590012,565.850014,558.469978,562.289986,82126800,72.850038
29-05-2012,570.900009,574,565.309975,572.269974,95127200,74.143041
30-05-2012,569.199997,579.98999,566.55999,579.169998,132357400,75.037005
31-05-2012,580.740021,581.499985,571.460022,577.730019,122918600,74.850442
01-06-2012,569.159996,572.650009,560.520012,560.989983,130246900,72.68161
04-06-2012,561.500008,567.499985,548.499977,564.289978,139248900,73.109156
05-06-2012,561.269989,566.470001,558.330002,562.830025,97053600,72.920005
06-06-2012,567.770004,573.849983,565.499992,571.460022,100363900,74.038104
07-06-2012,577.290009,577.320023,570.5,571.720001,94941700,74.071787
08-06-2012,571.599998,580.580017,568.999992,580.319984,86879100,75.185997
11-06-2012,587.719994,588.499985,570.62999,571.169975,147816200,74.000526
12-06-2012,574.459984,576.61998,566.70002,576.159996,108845100,74.64703
13-06-2012,574.520012,578.479996,570.379997,572.160011,73395000,74.128794
14-06-2012,571.23999,573.500015,567.259979,571.529984,86393300,74.047168
15-06-2012,570.999985,574.619987,569.550018,574.12999,83813800,74.384024
18-06-2012,570.959984,587.889984,570.37001,585.779976,110103000,75.893391
19-06-2012,583.400002,589.999992,583.100021,587.410027,90351100,76.104579
20-06-2012,588.209991,589.250015,580.799995,585.739975,89735800,75.888208
21-06-2012,585.439995,588.219978,577.440025,577.669991,81587800,74.842665
22-06-2012,579.040009,582.189987,575.420006,582.099998,71117900,75.416614
25-06-2012,577.299995,579.800026,570.37001,570.77002,76095600,73.948707
26-06-2012,571.329979,574.489998,567.329994,572.030022,69134100,74.111953
27-06-2012,575.000023,576.739983,571.920006,574.499985,50749300,74.43196
28-06-2012,571.670013,574,565.610008,569.04998,70709100,73.72586
29-06-2012,577.999985,584.000015,574.249992,584.000015,105375200,75.66278
02-07-2012,584.730019,593.469978,583.600006,592.519997,100023000,76.766625
03-07-2012,594.879997,600.000008,593.999977,599.409981,60428200,77.659288
05-07-2012,600.56002,614.339989,599.649986,609.939995,121095800,79.023552
06-07-2012,607.089996,608.439987,601.580017,605.879982,104732600,78.497538
09-07-2012,605.299995,613.899979,604.110008,613.889992,94851400,79.535312
10-07-2012,617.969978,619.869995,605.309982,608.210022,127989400,78.799417
11-07-2012,606.119987,607.659996,597.220024,604.430016,117330500,78.309681
12-07-2012,600.240013,603.469994,592.68,598.900009,107010400,77.593216
13-07-2012,602.949982,607.190025,600.000008,604.970001,77856800,78.379642
16-07-2012,605.120018,611.61998,605.019989,606.910019,75315100,78.63099
17-07-2012,610.790001,611.499977,603.149986,606.93998,73406200,78.634871
18-07-2012,606.590012,608.340012,603.559982,606.260017,63175000,78.546776
19-07-2012,611.279999,615.349998,605.999985,614.320015,109215400,79.591025
20-07-2012,613.029999,614.440018,603.700012,604.300026,99367800,78.29284
23-07-2012,594.399986,605.900009,587.710007,603.830002,121993900,78.231944
24-07-2012,607.37999,609.680016,598.509987,600.919975,141283100,77.854922
25-07-2012,574.459984,580.799995,570.000015,574.970009,219328200,74.492856
26-07-2012,579.760025,580.399986,570.360023,574.88002,101658200,74.481197
27-07-2012,575.01001,585.830017,571.590012,585.159988,100984100,75.813065
30-07-2012,590.920013,599.439995,587.820023,595.030014,94785600,77.091821
31-07-2012,603.229988,611.699982,602.720016,610.759987,115581900,79.12979
01-08-2012,615.910011,616.400009,603.000023,606.80999,96125400,78.61803
02-08-2012,602.840019,610.690025,600.25,607.789986,83039600,78.744998
03-08-2012,613.630013,617.980019,611.560005,615.70002,86230200,79.769818
06-08-2012,617.290016,624.870003,615.26001,622.550003,75525800,80.657299
07-08-2012,622.769981,624.999992,618.039993,620.910019,72611700,80.444823
08-08-2012,619.389984,623.88002,617.099998,619.860008,61176500,80.308784
09-08-2012,617.849976,621.730011,617.799988,620.729988,55410600,80.766789
10-08-2012,618.710022,621.760025,618.699982,621.699997,48734700,80.893002
13-08-2012,623.390022,630,623.249992,630,69708100,81.972964
14-08-2012,631.870003,638.610023,630.209991,631.690025,85042300,82.192863
15-08-2012,631.300003,633.999985,627.750015,630.829979,64335600,82.080957
16-08-2012,631.210014,636.759995,630.499985,636.340012,63633500,82.7979
17-08-2012,640.000015,648.190002,638.809975,648.110001,110690300,84.329361
20-08-2012,650.010017,665.150017,649.900002,665.150017,153346200,86.546537
21-08-2012,670.82,674.880013,650.330025,656.059982,203179900,85.36378
22-08-2012,654.419998,668.999985,648.110001,668.869995,141330700,87.030565
23-08-2012,666.109985,669.899979,661.149979,662.630013,105032200,86.218645
24-08-2012,659.509995,669.479996,655.550011,663.219986,109335100,86.295409
27-08-2012,679.989983,680.870003,673.540009,675.679977,106752100,87.916651
28-08-2012,674.979988,676.100014,670.669983,674.800011,66854200,87.802154
29-08-2012,675.250008,677.669983,672.600014,673.469994,50701700,87.629097
30-08-2012,670.640022,671.550003,662.849991,663.869987,75674900,86.379985
31-08-2012,667.249985,668.599976,657.250023,665.240005,84580300,86.558246
04-09-2012,665.760017,675.139992,664.500015,674.970001,91973000,87.824272
05-09-2012,675.570015,676.350006,669.599998,670.230026,84093800,87.207526
06-09-2012,673.170013,678.290024,670.800026,676.270004,97799100,87.993423
07-09-2012,678.050018,682.480026,675.77002,680.43998,82416600,88.536003
10-09-2012,680.45002,683.289978,662.100014,662.739975,121999500,86.232952
11-09-2012,665.110016,670.099983,656.499992,660.590019,125995800,85.953209
12-09-2012,666.849976,669.899979,656.000008,669.790016,178058300,87.150274
13-09-2012,677.370003,685.500015,674.769997,682.980011,149590000,88.866501
14-09-2012,689.959984,696.980011,687.889977,691.280014,150118500,89.946463
17-09-2012,699.349998,699.799995,694.610023,699.780022,99507800,91.052448
18-09-2012,699.879997,702.329987,696.419998,701.910004,93375800,91.329593
19-09-2012,700.259979,703.989998,699.569977,702.100021,81718700,91.354317
20-09-2012,699.159981,700.059975,693.619987,698.699997,84142100,90.91192
21-09-2012,702.409988,705.070023,699.359985,700.089989,142897300,91.09278
24-09-2012,686.859993,695.119995,682.999985,690.790016,159941600,89.882706
25-09-2012,688.260025,692.780022,673.000023,673.540009,129697400,87.638208
26-09-2012,668.740005,672.690002,661.20002,665.179977,144125800,86.550435
27-09-2012,664.290024,682.170006,660.350014,681.32,148522500,88.650507
28-09-2012,678.750008,681.110008,666.75,667.100021,133777700,86.800263
01-10-2012,671.159981,676.750015,656.499992,659.389992,135898700,85.797067
02-10-2012,661.81002,666.349991,650.649979,661.309982,156998100,86.046888
03-10-2012,664.860023,671.860023,662.630013,671.449974,106070300,87.366261
04-10-2012,671.250023,674.249985,665.550026,666.799988,92681400,86.761224
05-10-2012,665.200005,666.000023,651.280006,652.589996,148501500,84.91228
08-10-2012,646.880013,647.559975,636.109993,638.170013,159498500,83.036012
09-10-2012,638.650024,640.490013,623.550026,635.850014,209649300,82.734143
10-10-2012,639.739983,644.979996,637,640.909996,127589000,83.392527
11-10-2012,646.499977,647.20002,628.099983,628.099983,136520300,81.725742
12-10-2012,629.55999,635.37999,625.300026,629.710007,115003700,81.935231
15-10-2012,632.350014,635.129997,623.850006,634.760002,108125500,82.592315
16-10-2012,635.370003,650.300011,631.000023,649.789986,137442900,84.547954
17-10-2012,648.870018,652.790001,644,644.610001,97259400,83.873956
18-10-2012,639.590019,642.059982,630,632.640007,119156100,82.31647
19-10-2012,631.050011,631.769974,609.619987,609.840019,186021500,79.349831
22-10-2012,612.419998,635.37999,610.759987,634.029999,136682700,82.49733
23-10-2012,631.000023,633.900009,611.699982,613.359993,176786400,79.807836
24-10-2012,621.440018,626.549988,610.639984,616.829979,139631800,80.259336
25-10-2012,619.999985,621.999977,605.549988,609.539986,164081400,79.310792
26-10-2012,609.430023,614.000008,591.000015,603.999992,254608200,78.589952
31-10-2012,594.879997,601.959999,587.70002,595.320007,127500800,77.460548
01-11-2012,598.219994,603.000023,594.170021,596.540009,90324500,77.61929
02-11-2012,595.890007,596.950005,574.749977,576.800011,149843400,75.050804
05-11-2012,583.520004,587.769981,577.599976,584.620003,132283900,76.068308
06-11-2012,590.230011,590.739983,580.090019,582.849976,93729300,75.838
07-11-2012,573.839996,574.539986,555.750023,558.000008,198412200,72.936236
08-11-2012,560.629974,562.230011,535.290009,537.749985,264036500,70.289354
09-11-2012,540.420006,554.87999,533.719986,547.059998,232478400,71.506267
12-11-2012,554.149986,554.500008,538.649979,542.829994,128950500,70.953363
13-11-2012,538.910011,550.479996,536.359993,542.900009,133237300,70.962514
14-11-2012,545.500015,547.45002,536.180016,536.880005,119292600,70.175639
15-11-2012,537.530006,539.499985,522.620026,525.619987,197477700,68.703841
16-11-2012,525.200005,530.000008,505.75,527.680008,316723400,68.973106
19-11-2012,540.709999,567.499985,539.88002,565.730011,205829400,73.946626
20-11-2012,571.910019,571.95002,554.580009,560.909981,160688500,73.316599
21-11-2012,564.249977,567.369995,556.599976,561.700012,93250500,73.419864
23-11-2012,567.169991,572.000008,562.600006,571.500023,68206600,74.700825
26-11-2012,575.900017,589.999992,573.710007,589.530022,157644900,77.057528
27-11-2012,589.549995,590.419975,580.100006,584.780006,133332500,76.436653
28-11-2012,577.269981,585.800003,572.259987,582.940018,130216100,76.196148
29-11-2012,590.220024,594.250023,585.249977,589.359978,128674700,77.035301
30-11-2012,586.789986,588.400009,582.679985,585.279991,97829900,76.502006
03-12-2012,593.650009,594.590004,585.500023,586.190025,91070000,76.620956
04-12-2012,581.800018,581.800018,572.129997,575.849976,139267100,75.269408
05-12-2012,568.910004,569.249985,538.769981,538.790009,261159500,70.425296
06-12-2012,528.94001,553.31002,518.629974,547.239975,294303100,71.529792
07-12-2012,553.400009,555.199997,530.000008,533.250015,196760200,69.701163
10-12-2012,525,538.510002,521.580002,529.819977,157621100,69.252822
11-12-2012,539.770004,549.559975,537.370003,541.390015,148086400,70.765143
12-12-2012,547.769974,547.999992,536.270004,539,121786000,70.452744
13-12-2012,531.149994,537.640022,525.800018,529.689987,156314900,69.235831
14-12-2012,514.749992,518.12999,505.580009,509.789986,252394800,66.6347
17-12-2012,508.929993,519.999992,501.230003,518.829979,189401800,67.816318
18-12-2012,525,534.899986,520.249985,533.900017,156421300,69.786124
19-12-2012,531.470001,533.700012,525.499985,526.30999,112342300,68.794031
20-12-2012,530.000008,530.200012,518.88002,521.730019,120422400,68.195383
21-12-2012,512.469994,519.669998,510.239983,519.330017,149067100,67.881678
24-12-2012,520.350014,524.250023,518.709976,520.169983,43938300,67.99147
26-12-2012,519.000023,519.460007,511.120003,512.999992,75609100,67.05428
27-12-2012,513.539978,516.25,504.659988,515.060013,113780100,67.323545
28-12-2012,510.290024,514.480026,508.119987,509.589981,88569600,66.608557
31-12-2012,510.529976,535.400024,509.000008,532.169991,164873100,69.559992
02-01-2013,553.819992,554.999992,541.63002,549.029976,140129500,71.763763
03-01-2013,547.87999,549.669991,540.999992,542.099991,88241300,70.857944
04-01-2013,536.969994,538.630005,525.829979,526.999992,148583400,68.884221
07-01-2013,521.999985,529.300018,515.199989,523.900002,121039100,68.479021
08-01-2013,529.209976,531.889984,521.250008,525.31002,114676800,68.663325
09-01-2013,522.500023,525.009987,515.990021,517.100006,101901100,67.590193
10-01-2013,528.549988,528.719978,515.519997,523.509979,150286500,68.428041
11-01-2013,521.000015,525.320007,519.019997,520.300026,87626700,68.008468
14-01-2013,502.680023,507.5,498.509995,501.750015,183551900,65.583794
15-01-2013,498.300003,498.990005,483.379982,485.920013,219193100,63.514653
16-01-2013,494.639999,509.440018,492.499977,506.089981,172701200,66.151072
17-01-2013,510.309998,510.750008,502.030022,502.680023,113419600,65.705356
18-01-2013,498.519981,502.219986,496.399986,500.000015,118230700,65.355052
22-01-2013,504.560013,507.879982,496.630005,504.770004,115386600,65.978537
23-01-2013,508.80999,514.989998,504.770004,514.010002,215377400,67.186298
24-01-2013,460.000008,465.730019,450.249985,450.499977,365213100,58.884897
25-01-2013,451.690018,456.229988,434.999996,439.880001,302006600,57.496759
28-01-2013,437.829994,453.209999,435.859989,449.830002,196379400,58.797324
29-01-2013,458.5,460.200012,452.119987,458.269981,142789500,59.900515
30-01-2013,456.999992,462.600014,454.500015,456.830002,104288800,59.712295
31-01-2013,456.980019,459.279991,454.980026,455.489998,79833600,59.537143
01-02-2013,459.110001,459.479996,448.350021,453.619995,134871100,59.292715
04-02-2013,453.909988,455.939995,441.999996,442.320004,119279300,57.815692
05-02-2013,444.050003,459.739975,442.220001,457.840012,143336900,59.844313
06-02-2013,456.469994,466.500023,452.580025,457.350014,148426600,59.780266
07-02-2013,463.250015,470.000023,454.11998,468.220009,176145200,61.557765
